time	SOL	GAS	TA	MH	BF	VL	VM	RF	GMAX	GMED
2.097	0.019183	0.005855	0.002666	0.002268	0.004083	0.007824	0.004329	0.002481	0.001847	0.002044
2.0975	0.019048	0.005797	0.002715	0.002258	0.004065	0.007844	0.004355	0.00249	0.001845	0.002044
2.098	0.018914	0.005739	0.002765	0.002248	0.004047	0.007863	0.004381	0.002498	0.001843	0.002043
2.0985	0.018781	0.005681	0.002817	0.002238	0.004029	0.007881	0.004407	0.002507	0.001841	0.002042
2.099	0.018649	0.005624	0.002871	0.002228	0.004011	0.007898	0.004432	0.002515	0.00184	0.002042
2.0995	0.018517	0.005567	0.002926	0.002218	0.003993	0.007915	0.004457	0.002524	0.001838	0.002041
2.1	0.018386	0.00551	0.002983	0.002208	0.003974	0.00793	0.004481	0.002533	0.001836	0.00204
2.1005	0.018256	0.005455	0.003042	0.002199	0.003955	0.007945	0.004505	0.002542	0.001834	0.002039
2.101	0.018126	0.005399	0.003102	0.002189	0.003936	0.007959	0.004528	0.002552	0.001831	0.002038
2.1015	0.017997	0.005344	0.003165	0.002179	0.003916	0.007972	0.004551	0.002561	0.001829	0.002037
2.102	0.017869	0.00529	0.003229	0.002169	0.003896	0.007984	0.004574	0.00257	0.001827	0.002036
2.1025	0.017741	0.005236	0.003295	0.002159	0.003877	0.007996	0.004596	0.00258	0.001825	0.002035
2.103	0.017614	0.005182	0.003362	0.00215	0.003857	0.008006	0.004617	0.00259	0.001823	0.002034
2.1035	0.017487	0.005129	0.003431	0.00214	0.003836	0.008015	0.004639	0.0026	0.00182	0.002033
2.104	0.017361	0.005076	0.003502	0.002131	0.003816	0.008024	0.004659	0.00261	0.001818	0.002032
2.1045	0.017236	0.005024	0.003575	0.002121	0.003795	0.008031	0.004679	0.00262	0.001815	0.002031
2.105	0.01711	0.004972	0.003649	0.002112	0.003775	0.008037	0.004699	0.002631	0.001813	0.002029
2.1055	0.016986	0.004921	0.003725	0.002102	0.003754	0.008043	0.004718	0.002641	0.001811	0.002028
2.106	0.016862	0.00487	0.003803	0.002093	0.003732	0.008047	0.004737	0.002652	0.001808	0.002027
2.1065	0.016738	0.00482	0.003883	0.002084	0.003711	0.008051	0.004755	0.002663	0.001805	0.002025
2.107	0.016614	0.00477	0.003964	0.002074	0.00369	0.008053	0.004772	0.002674	0.001803	0.002024
2.1075	0.016492	0.00472	0.004047	0.002065	0.003668	0.008055	0.004789	0.002685	0.0018	0.002023
2.108	0.016369	0.004671	0.004132	0.002056	0.003646	0.008055	0.004806	0.002696	0.001797	0.002021
2.1085	0.016247	0.004623	0.004218	0.002047	0.003625	0.008054	0.004822	0.002708	0.001795	0.00202
2.109	0.016125	0.004574	0.004306	0.002038	0.003603	0.008053	0.004837	0.002719	0.001792	0.002018
2.1095	0.016004	0.004527	0.004396	0.002029	0.003581	0.00805	0.004852	0.002731	0.001789	0.002016
2.11	0.015882	0.004479	0.004487	0.00202	0.003558	0.008046	0.004866	0.002743	0.001786	0.002015
2.1105	0.015762	0.004433	0.00458	0.002011	0.003536	0.008041	0.004879	0.002755	0.001783	0.002013
2.111	0.015641	0.004386	0.004675	0.002002	0.003514	0.008035	0.004892	0.002767	0.00178	0.002011
2.1115	0.015521	0.00434	0.004771	0.001994	0.003491	0.008028	0.004905	0.00278	0.001777	0.00201
2.112	0.015401	0.004295	0.004869	0.001985	0.003469	0.00802	0.004916	0.002793	0.001774	0.002008
2.1125	0.015281	0.00425	0.004969	0.001977	0.003446	0.008011	0.004928	0.002805	0.001771	0.002006
2.113	0.015162	0.004205	0.00507	0.001968	0.003423	0.008001	0.004938	0.002818	0.001768	0.002004
2.1135	0.015043	0.004161	0.005173	0.00196	0.0034	0.00799	0.004948	0.002832	0.001765	0.002002
2.114	0.014924	0.004118	0.005277	0.001951	0.003377	0.007978	0.004957	0.002845	0.001762	0.002
2.1145	0.014805	0.004075	0.005383	0.001943	0.003354	0.007964	0.004966	0.002859	0.001759	0.001998
2.115	0.014687	0.004032	0.005491	0.001935	0.003331	0.00795	0.004974	0.002872	0.001756	0.001996
2.1155	0.014569	0.00399	0.0056	0.001927	0.003308	0.007934	0.004982	0.002886	0.001753	0.001994
2.116	0.014451	0.003948	0.00571	0.001919	0.003285	0.007918	0.004988	0.0029	0.001749	0.001992
2.1165	0.014333	0.003906	0.005822	0.001911	0.003262	0.0079	0.004995	0.002915	0.001746	0.00199
2.117	0.014215	0.003865	0.005936	0.001903	0.003239	0.007882	0.005	0.002929	0.001743	0.001988
2.1175	0.014098	0.003825	0.006051	0.001895	0.003215	0.007862	0.005005	0.002944	0.00174	0.001986
2.118	0.013981	0.003785	0.006167	0.001887	0.003192	0.007841	0.005009	0.002959	0.001736	0.001984
2.1185	0.013864	0.003745	0.006285	0.00188	0.003169	0.00782	0.005013	0.002974	0.001733	0.001982
2.119	0.013747	0.003706	0.006405	0.001872	0.003145	0.007797	0.005016	0.002989	0.00173	0.00198
2.1195	0.01363	0.003668	0.006525	0.001865	0.003122	0.007773	0.005018	0.003005	0.001726	0.001978
2.12	0.013514	0.003629	0.006647	0.001857	0.003099	0.007748	0.00502	0.003021	0.001723	0.001975
2.1205	0.013397	0.003592	0.006771	0.00185	0.003075	0.007723	0.005021	0.003037	0.00172	0.001973
2.121	0.013281	0.003554	0.006896	0.001843	0.003052	0.007696	0.005021	0.003053	0.001716	0.001971
2.1215	0.013165	0.003517	0.007022	0.001836	0.003028	0.007668	0.005021	0.003069	0.001713	0.001969
2.122	0.013049	0.003481	0.007149	0.001829	0.003005	0.00764	0.00502	0.003086	0.00171	0.001966
2.1225	0.012934	0.003445	0.007278	0.001822	0.002982	0.00761	0.005019	0.003103	0.001706	0.001964
2.123	0.012818	0.003409	0.007408	0.001815	0.002958	0.007579	0.005016	0.00312	0.001703	0.001962
2.1235	0.012703	0.003374	0.007539	0.001808	0.002935	0.007548	0.005014	0.003137	0.001699	0.00196
2.124	0.012588	0.00334	0.007671	0.001801	0.002912	0.007516	0.00501	0.003155	0.001696	0.001957
2.1245	0.012473	0.003306	0.007805	0.001795	0.002889	0.007482	0.005006	0.003173	0.001693	0.001955
2.125	0.012358	0.003272	0.007939	0.001788	0.002865	0.007448	0.005001	0.003191	0.001689	0.001953
2.1255	0.012244	0.003239	0.008075	0.001782	0.002842	0.007413	0.004996	0.003209	0.001686	0.00195
2.126	0.012129	0.003206	0.008212	0.001775	0.002819	0.007377	0.00499	0.003228	0.001682	0.001948
2.1265	0.012015	0.003173	0.00835	0.001769	0.002796	0.00734	0.004984	0.003246	0.001679	0.001946
2.127	0.011901	0.003142	0.008488	0.001763	0.002773	0.007303	0.004977	0.003265	0.001676	0.001943
2.1275	0.011788	0.00311	0.008628	0.001757	0.00275	0.007264	0.004969	0.003285	0.001672	0.001941
2.128	0.011674	0.003079	0.008769	0.001751	0.002727	0.007225	0.00496	0.003304	0.001669	0.001939
2.1285	0.011561	0.003049	0.008911	0.001745	0.002704	0.007185	0.004951	0.003324	0.001666	0.001937
2.129	0.011448	0.003018	0.009054	0.001739	0.002682	0.007144	0.004942	0.003344	0.001662	0.001934
2.1295	0.011335	0.002989	0.009197	0.001734	0.002659	0.007103	0.004932	0.003364	0.001659	0.001932
2.13	0.011222	0.00296	0.009342	0.001728	0.002636	0.00706	0.004921	0.003385	0.001656	0.00193
2.1305	0.01111	0.002931	0.009487	0.001723	0.002614	0.007017	0.00491	0.003406	0.001652	0.001928
2.131	0.010998	0.002902	0.009634	0.001717	0.002591	0.006974	0.004898	0.003427	0.001649	0.001925
2.1315	0.010886	0.002875	0.00978	0.001712	0.002569	0.006929	0.004885	0.003448	0.001646	0.001923
2.132	0.010775	0.002847	0.009928	0.001707	0.002547	0.006884	0.004872	0.00347	0.001642	0.001921
2.1325	0.010663	0.00282	0.010077	0.001702	0.002525	0.006839	0.004859	0.003492	0.001639	0.001919
2.133	0.010552	0.002794	0.010226	0.001697	0.002502	0.006792	0.004845	0.003514	0.001636	0.001917
2.1335	0.010442	0.002767	0.010375	0.001692	0.002481	0.006745	0.00483	0.003537	0.001633	0.001915
2.134	0.010331	0.002742	0.010526	0.001687	0.002459	0.006698	0.004815	0.003559	0.00163	0.001913
2.1345	0.010221	0.002716	0.010677	0.001683	0.002437	0.00665	0.004799	0.003582	0.001627	0.00191
2.135	0.010112	0.002692	0.010828	0.001678	0.002415	0.006601	0.004783	0.003606	0.001624	0.001908
2.1355	0.010002	0.002667	0.01098	0.001674	0.002394	0.006552	0.004767	0.003629	0.001621	0.001906
2.136	0.009893	0.002643	0.011133	0.001669	0.002372	0.006502	0.004749	0.003653	0.001618	0.001904
2.1365	0.009785	0.00262	0.011286	0.001665	0.002351	0.006452	0.004732	0.003677	0.001615	0.001903
2.137	0.009676	0.002597	0.011439	0.001661	0.00233	0.006402	0.004714	0.003702	0.001612	0.001901
2.1375	0.009568	0.002574	0.011593	0.001657	0.002309	0.006351	0.004695	0.003726	0.001609	0.001899
2.138	0.009461	0.002552	0.011748	0.001653	0.002288	0.006299	0.004676	0.003751	0.001606	0.001897
2.1385	0.009354	0.00253	0.011902	0.001649	0.002267	0.006247	0.004656	0.003777	0.001603	0.001895
2.139	0.009247	0.002509	0.012057	0.001645	0.002247	0.006195	0.004637	0.003802	0.0016	0.001893
2.1395	0.009141	0.002488	0.012212	0.001641	0.002226	0.006142	0.004616	0.003828	0.001597	0.001892
2.14	0.009035	0.002467	0.012368	0.001638	0.002206	0.006089	0.004595	0.003854	0.001595	0.00189
2.1405	0.00893	0.002447	0.012523	0.001634	0.002186	0.006036	0.004574	0.003881	0.001592	0.001889
2.141	0.008825	0.002427	0.012679	0.001631	0.002166	0.005982	0.004553	0.003907	0.001589	0.001887
2.1415	0.008721	0.002408	0.012835	0.001628	0.002146	0.005928	0.004531	0.003934	0.001587	0.001885
2.142	0.008617	0.002389	0.012991	0.001624	0.002126	0.005874	0.004508	0.003961	0.001584	0.001884
2.1425	0.008514	0.002371	0.013148	0.001621	0.002106	0.00582	0.004486	0.003989	0.001582	0.001883
2.143	0.008411	0.002353	0.013304	0.001618	0.002087	0.005765	0.004463	0.004017	0.001579	0.001881
2.1435	0.008309	0.002335	0.01346	0.001615	0.002068	0.00571	0.004439	0.004045	0.001577	0.00188
2.144	0.008207	0.002318	0.013617	0.001613	0.002048	0.005655	0.004416	0.004073	0.001574	0.001879
2.1445	0.008106	0.002301	0.013773	0.00161	0.002029	0.0056	0.004391	0.004102	0.001572	0.001878
2.145	0.008006	0.002285	0.013929	0.001607	0.002011	0.005545	0.004367	0.004131	0.00157	0.001876
2.1455	0.007906	0.002269	0.014086	0.001605	0.001992	0.005489	0.004342	0.00416	0.001568	0.001875
2.146	0.007806	0.002253	0.014242	0.001603	0.001973	0.005434	0.004317	0.004189	0.001566	0.001874
2.1465	0.007707	0.002238	0.014398	0.0016	0.001955	0.005378	0.004292	0.004219	0.001564	0.001873
2.147	0.007609	0.002223	0.014554	0.001598	0.001937	0.005322	0.004267	0.004249	0.001562	0.001873
2.1475	0.007512	0.002208	0.014709	0.001596	0.001919	0.005267	0.004241	0.004279	0.00156	0.001872
2.148	0.007415	0.002194	0.014865	0.001594	0.001901	0.005211	0.004215	0.00431	0.001558	0.001871
2.1485	0.007319	0.002181	0.01502	0.001592	0.001883	0.005155	0.004189	0.004341	0.001556	0.00187
2.149	0.007223	0.002167	0.015175	0.00159	0.001866	0.005099	0.004162	0.004372	0.001554	0.00187
2.1495	0.007129	0.002154	0.015329	0.001589	0.001849	0.005044	0.004136	0.004403	0.001552	0.001869
2.15	0.007034	0.002142	0.015484	0.001587	0.001832	0.004988	0.004109	0.004435	0.001551	0.001869
2.1505	0.006941	0.002129	0.015638	0.001586	0.001815	0.004933	0.004082	0.004467	0.001549	0.001869
2.151	0.006848	0.002117	0.015791	0.001584	0.001798	0.004877	0.004055	0.004499	0.001548	0.001868
2.1515	0.006756	0.002106	0.015945	0.001583	0.001781	0.004822	0.004027	0.004531	0.001546	0.001868
2.152	0.006665	0.002095	0.016097	0.001582	0.001765	0.004766	0.004	0.004564	0.001545	0.001868
2.1525	0.006575	0.002084	0.01625	0.00158	0.001748	0.004711	0.003972	0.004597	0.001543	0.001868
2.153	0.006485	0.002073	0.016402	0.001579	0.001732	0.004657	0.003944	0.00463	0.001542	0.001868
2.1535	0.006396	0.002063	0.016553	0.001578	0.001716	0.004602	0.003916	0.004663	0.001541	0.001868
2.154	0.006308	0.002054	0.016704	0.001578	0.001701	0.004547	0.003888	0.004696	0.00154	0.001868
2.1545	0.006221	0.002044	0.016855	0.001577	0.001685	0.004493	0.00386	0.00473	0.001539	0.001869
2.155	0.006134	0.002035	0.017005	0.001576	0.00167	0.004439	0.003832	0.004764	0.001538	0.001869
2.1555	0.006048	0.002026	0.017154	0.001576	0.001655	0.004385	0.003804	0.004798	0.001537	0.001869
2.156	0.005963	0.002018	0.017303	0.001575	0.00164	0.004331	0.003776	0.004833	0.001536	0.00187
2.1565	0.005879	0.00201	0.017451	0.001575	0.001625	0.004278	0.003747	0.004868	0.001535	0.00187
2.157	0.005796	0.002002	0.017599	0.001574	0.00161	0.004225	0.003719	0.004902	0.001535	0.001871
2.1575	0.005714	0.001994	0.017746	0.001574	0.001596	0.004173	0.00369	0.004938	0.001534	0.001872
2.158	0.005632	0.001987	0.017892	0.001574	0.001581	0.00412	0.003662	0.004973	0.001534	0.001873
2.1585	0.005552	0.00198	0.018038	0.001574	0.001567	0.004068	0.003634	0.005008	0.001533	0.001874
2.159	0.005472	0.001974	0.018183	0.001574	0.001553	0.004017	0.003605	0.005044	0.001533	0.001875
2.1595	0.005393	0.001967	0.018327	0.001574	0.001539	0.003965	0.003577	0.00508	0.001533	0.001876
2.16	0.005315	0.001961	0.018471	0.001574	0.001526	0.003914	0.003548	0.005116	0.001532	0.001877
2.1605	0.005238	0.001956	0.018614	0.001575	0.001512	0.003864	0.00352	0.005152	0.001532	0.001878
2.161	0.005162	0.00195	0.018756	0.001575	0.001499	0.003814	0.003492	0.005188	0.001532	0.00188
2.1615	0.005086	0.001945	0.018898	0.001575	0.001486	0.003764	0.003463	0.005225	0.001532	0.001881
2.162	0.005012	0.00194	0.019039	0.001576	0.001473	0.003715	0.003435	0.005261	0.001532	0.001883
2.1625	0.004938	0.001936	0.019179	0.001577	0.001461	0.003666	0.003407	0.005298	0.001532	0.001885
2.163	0.004866	0.001932	0.019319	0.001577	0.001448	0.003618	0.003379	0.005335	0.001533	0.001886
2.1635	0.004794	0.001927	0.019457	0.001578	0.001436	0.00357	0.003351	0.005372	0.001533	0.001888
2.164	0.004724	0.001924	0.019595	0.001579	0.001424	0.003522	0.003323	0.005409	0.001533	0.00189
2.1645	0.004654	0.00192	0.019732	0.00158	0.001412	0.003476	0.003295	0.005447	0.001534	0.001892
2.165	0.004585	0.001917	0.019869	0.001581	0.0014	0.003429	0.003268	0.005484	0.001534	0.001894
2.1655	0.004518	0.001914	0.020004	0.001582	0.001388	0.003383	0.00324	0.005522	0.001535	0.001896
2.166	0.004451	0.001911	0.020139	0.001583	0.001377	0.003338	0.003213	0.00556	0.001536	0.001899
2.1665	0.004385	0.001909	0.020273	0.001584	0.001365	0.003293	0.003186	0.005597	0.001537	0.001901
2.167	0.00432	0.001906	0.020407	0.001586	0.001354	0.003249	0.003159	0.005635	0.001537	0.001903
2.1675	0.004256	0.001904	0.020539	0.001587	0.001343	0.003205	0.003132	0.005673	0.001538	0.001906
2.168	0.004193	0.001903	0.020671	0.001588	0.001333	0.003162	0.003105	0.005711	0.001539	0.001908
2.1685	0.004131	0.001901	0.020802	0.00159	0.001322	0.003119	0.003079	0.005749	0.001541	0.001911
2.169	0.00407	0.0019	0.020932	0.001592	0.001312	0.003077	0.003052	0.005787	0.001542	0.001914
2.1695	0.00401	0.001898	0.021062	0.001593	0.001301	0.003035	0.003026	0.005826	0.001543	0.001917
2.17	0.003951	0.001898	0.021191	0.001595	0.001291	0.002994	0.003	0.005864	0.001544	0.00192
2.1705	0.003893	0.001897	0.021319	0.001597	0.001281	0.002954	0.002974	0.005902	0.001546	0.001923
2.171	0.003836	0.001896	0.021446	0.001599	0.001271	0.002914	0.002949	0.005941	0.001547	0.001926
2.1715	0.00378	0.001896	0.021573	0.0016	0.001262	0.002875	0.002923	0.005979	0.001549	0.001929
2.172	0.003725	0.001896	0.021698	0.001602	0.001252	0.002836	0.002898	0.006017	0.001551	0.001932
2.1725	0.003671	0.001896	0.021824	0.001604	0.001243	0.002798	0.002874	0.006056	0.001552	0.001936
2.173	0.003617	0.001896	0.021948	0.001607	0.001234	0.002761	0.002849	0.006094	0.001554	0.001939
2.1735	0.003565	0.001897	0.022072	0.001609	0.001225	0.002724	0.002825	0.006132	0.001556	0.001942
2.174	0.003514	0.001897	0.022195	0.001611	0.001216	0.002688	0.0028	0.006171	0.001558	0.001946
2.1745	0.003464	0.001898	0.022317	0.001613	0.001207	0.002652	0.002777	0.006209	0.00156	0.00195
2.175	0.003415	0.001899	0.022438	0.001616	0.001199	0.002617	0.002753	0.006247	0.001562	0.001953
2.1755	0.003366	0.0019	0.022559	0.001618	0.001191	0.002583	0.00273	0.006286	0.001564	0.001957
2.176	0.003319	0.001901	0.02268	0.00162	0.001182	0.002549	0.002707	0.006324	0.001567	0.001961
2.1765	0.003273	0.001903	0.022799	0.001623	0.001174	0.002516	0.002684	0.006362	0.001569	0.001965
2.177	0.003228	0.001904	0.022918	0.001625	0.001166	0.002484	0.002661	0.0064	0.001571	0.001969
2.1775	0.003183	0.001906	0.023037	0.001628	0.001159	0.002452	0.002639	0.006438	0.001574	0.001973
2.178	0.00314	0.001908	0.023155	0.001631	0.001151	0.002421	0.002617	0.006476	0.001576	0.001977
2.1785	0.003098	0.00191	0.023272	0.001633	0.001144	0.00239	0.002596	0.006514	0.001579	0.001981
2.179	0.003056	0.001912	0.023388	0.001636	0.001136	0.002361	0.002574	0.006551	0.001582	0.001985
2.1795	0.003016	0.001915	0.023505	0.001639	0.001129	0.002331	0.002553	0.006589	0.001585	0.001989
2.18	0.002976	0.001917	0.02362	0.001642	0.001122	0.002303	0.002533	0.006626	0.001587	0.001994
2.1805	0.002938	0.00192	0.023735	0.001645	0.001115	0.002275	0.002512	0.006664	0.00159	0.001998
2.181	0.0029	0.001922	0.02385	0.001648	0.001109	0.002247	0.002492	0.006701	0.001593	0.002002
2.1815	0.002864	0.001925	0.023964	0.001651	0.001102	0.00222	0.002472	0.006738	0.001596	0.002007
2.182	0.002828	0.001928	0.024078	0.001654	0.001096	0.002194	0.002453	0.006775	0.001599	0.002011
2.1825	0.002793	0.001931	0.024191	0.001657	0.001089	0.002169	0.002434	0.006812	0.001602	0.002016
2.183	0.00276	0.001934	0.024304	0.00166	0.001083	0.002144	0.002415	0.006848	0.001606	0.00202
2.1835	0.002727	0.001938	0.024416	0.001663	0.001077	0.00212	0.002397	0.006884	0.001609	0.002025
2.184	0.002695	0.001941	0.024528	0.001666	0.001071	0.002096	0.002378	0.006921	0.001612	0.002029
2.1845	0.002664	0.001945	0.02464	0.001669	0.001066	0.002073	0.002361	0.006956	0.001616	0.002034
2.185	0.002634	0.001948	0.024752	0.001673	0.00106	0.00205	0.002343	0.006992	0.001619	0.002039
2.1855	0.002604	0.001952	0.024863	0.001676	0.001055	0.002029	0.002326	0.007028	0.001623	0.002044
2.186	0.002576	0.001956	0.024974	0.001679	0.001049	0.002007	0.002309	0.007063	0.001626	0.002048
2.1865	0.002549	0.00196	0.025084	0.001683	0.001044	0.001987	0.002293	0.007098	0.00163	0.002053
2.187	0.002522	0.001964	0.025195	0.001686	0.001039	0.001967	0.002277	0.007133	0.001634	0.002058
2.1875	0.002496	0.001968	0.025305	0.001689	0.001034	0.001947	0.002261	0.007167	0.001637	0.002063
2.188	0.002472	0.001972	0.025415	0.001693	0.00103	0.001929	0.002245	0.007201	0.001641	0.002067
2.1885	0.002448	0.001976	0.025525	0.001696	0.001025	0.00191	0.00223	0.007235	0.001645	0.002072
2.189	0.002425	0.00198	0.025635	0.0017	0.00102	0.001893	0.002215	0.007269	0.001649	0.002077
2.1895	0.002403	0.001985	0.025744	0.001703	0.001016	0.001875	0.002201	0.007302	0.001653	0.002082
2.19	0.002381	0.001989	0.025854	0.001707	0.001012	0.001859	0.002187	0.007335	0.001657	0.002087
2.1905	0.002361	0.001994	0.025964	0.00171	0.001008	0.001843	0.002173	0.007368	0.001661	0.002092
2.191	0.002341	0.001998	0.026073	0.001714	0.001004	0.001828	0.00216	0.0074	0.001665	0.002097
2.1915	0.002322	0.002003	0.026183	0.001718	0.001	0.001813	0.002147	0.007432	0.001669	0.002101
2.192	0.002304	0.002008	0.026293	0.001721	0.000996	0.001798	0.002134	0.007464	0.001673	0.002106
2.1925	0.002287	0.002012	0.026402	0.001725	0.000993	0.001785	0.002122	0.007495	0.001677	0.002111
2.193	0.002271	0.002017	0.026512	0.001728	0.000989	0.001771	0.002109	0.007526	0.001681	0.002116
2.1935	0.002255	0.002022	0.026622	0.001732	0.000986	0.001759	0.002098	0.007557	0.001686	0.002121
2.194	0.00224	0.002027	0.026732	0.001736	0.000983	0.001746	0.002086	0.007587	0.00169	0.002126
2.1945	0.002226	0.002032	0.026843	0.00174	0.00098	0.001735	0.002075	0.007616	0.001694	0.00213
2.195	0.002213	0.002037	0.026953	0.001743	0.000977	0.001723	0.002064	0.007646	0.001699	0.002135
2.1955	0.0022	0.002042	0.027064	0.001747	0.000974	0.001713	0.002054	0.007675	0.001703	0.00214
2.196	0.002189	0.002047	0.027175	0.001751	0.000971	0.001703	0.002044	0.007703	0.001707	0.002145
2.1965	0.002178	0.002052	0.027286	0.001755	0.000969	0.001693	0.002034	0.007731	0.001712	0.002149
2.197	0.002167	0.002057	0.027398	0.001758	0.000966	0.001684	0.002025	0.007759	0.001716	0.002154
2.1975	0.002158	0.002063	0.02751	0.001762	0.000964	0.001675	0.002016	0.007786	0.001721	0.002159
2.198	0.002149	0.002068	0.027623	0.001766	0.000962	0.001667	0.002007	0.007813	0.001725	0.002163
2.1985	0.002141	0.002073	0.027736	0.00177	0.00096	0.001659	0.001998	0.007839	0.00173	0.002168
2.199	0.002134	0.002079	0.027849	0.001774	0.000958	0.001651	0.00199	0.007865	0.001734	0.002172
2.1995	0.002127	0.002084	0.027963	0.001777	0.000956	0.001644	0.001982	0.00789	0.001739	0.002177
2.2	0.002121	0.002089	0.028077	0.001781	0.000955	0.001638	0.001975	0.007915	0.001744	0.002181
2.2005	0.002116	0.002095	0.028192	0.001785	0.000953	0.001632	0.001968	0.007939	0.001748	0.002186
2.201	0.002111	0.0021	0.028308	0.001789	0.000952	0.001626	0.001961	0.007963	0.001753	0.00219
2.2015	0.002107	0.002106	0.028424	0.001793	0.000951	0.001621	0.001954	0.007986	0.001757	0.002194
2.202	0.002104	0.002111	0.028541	0.001797	0.00095	0.001616	0.001948	0.008009	0.001762	0.002199
2.2025	0.002101	0.002117	0.028659	0.0018	0.000949	0.001611	0.001942	0.008031	0.001767	0.002203
2.203	0.002099	0.002122	0.028777	0.001804	0.000948	0.001607	0.001936	0.008052	0.001771	0.002207
2.2035	0.002097	0.002128	0.028896	0.001808	0.000947	0.001603	0.00193	0.008073	0.001776	0.002211
2.204	0.002096	0.002133	0.029015	0.001812	0.000947	0.0016	0.001925	0.008094	0.001781	0.002215
2.2045	0.002096	0.002139	0.029136	0.001816	0.000946	0.001597	0.00192	0.008114	0.001785	0.002219
